SampleID,ID,LTHA,LTHB
76J0822,2288,TRUE,TRUE
76J0823,2289,FALSE,FALSE
76J0824,2290,FALSE,FALSE
76J0826,2291,TRUE,TRUE
76J0827,2292,TRUE,TRUE
76J0828,2293,FALSE,FALSE
76J0829,2294,FALSE,FALSE
76J0831,2295,FALSE,FALSE
76J0832,2296,FALSE,FALSE
76J0833,2297,FALSE,FALSE
76J0834,2298,FALSE,FALSE
76J0835,2299,FALSE,FALSE
76J0838,2300,TRUE,TRUE
76J0842,2301,FALSE,FALSE
76J0843,2302,FALSE,FALSE
76J0844,2303,TRUE,TRUE
76J0846,2304,FALSE,FALSE
76J0847,2305,FALSE,FALSE
76J0848,2306,FALSE,FALSE
76J0850,2307,FALSE,FALSE
76J0851,2308,FALSE,FALSE
76J0852,2309,FALSE,FALSE
76J0853,2310,FALSE,FALSE
76J0854,2311,TRUE,TRUE
76J0857,2312,FALSE,FALSE
76J0858,2313,FALSE,FALSE
76J0859,2314,FALSE,FALSE
76J0860,2315,TRUE,TRUE
76J0861,2316,FALSE,FALSE
76J0862,2317,FALSE,FALSE
76J0863,2318,TRUE,TRUE
76J0864,2319,FALSE,FALSE
76J0865,2320,FALSE,FALSE
76J0866,2321,FALSE,FALSE
76J0867,2322,FALSE,FALSE
76J0868,2323,FALSE,FALSE
76J0869,2324,FALSE,FALSE
76J0870,2325,FALSE,FALSE
76J0871,2326,TRUE,TRUE
76J0872,2327,FALSE,FALSE
76J0873,2328,FALSE,FALSE
76J0874,2329,FALSE,FALSE
76J0875,2330,TRUE,TRUE
76J0876,2331,FALSE,FALSE
76J0877,2332,TRUE,TRUE
76J0878,2333,TRUE,TRUE
76J0879,2334,FALSE,FALSE
76J0880,2335,FALSE,FALSE
76J0881,2336,FALSE,FALSE
76J0882,2337,FALSE,FALSE
76J0883,2338,FALSE,FALSE
76J0884,2339,FALSE,FALSE
76J0885,2340,FALSE,FALSE
76J0886,2341,TRUE,TRUE
76J0888,2342,FALSE,FALSE
76J0889,2343,FALSE,FALSE
76J0890,2344,FALSE,FALSE
76J0893,2345,TRUE,TRUE
76J0895,2346,FALSE,FALSE
76J0896,2347,FALSE,FALSE
76J0897,2348,FALSE,FALSE
76J0898,2349,FALSE,FALSE
76J0899,2350,FALSE,FALSE
76J0900,2351,FALSE,FALSE
76J0903,2352,FALSE,FALSE
76J0904,2353,FALSE,FALSE
76J0905,2354,FALSE,FALSE
76J0906,2355,FALSE,FALSE
76J0908,2356,FALSE,FALSE
76J0910,2357,FALSE,FALSE
76J0911,2358,TRUE,TRUE
76J0912,2359,FALSE,FALSE
76J0917,2360,FALSE,FALSE
76J0918,2361,FALSE,FALSE
76J0919,2362,FALSE,FALSE
76J0963,2363,FALSE,FALSE
76J0990,2364,FALSE,FALSE
76J0995,2365,FALSE,FALSE
76J1002,2366,TRUE,TRUE
76J1015,2367,FALSE,FALSE
76J1016,2368,FALSE,FALSE
76J1020,2369,FALSE,FALSE
76J1031,2370,FALSE,FALSE
76J1057,2371,FALSE,FALSE
76J1061,2372,TRUE,TRUE
76J1063,2373,FALSE,FALSE
76J1064,2374,TRUE,TRUE
76J1065,2375,TRUE,TRUE
76J1069,2376,FALSE,FALSE
76J1071,2377,FALSE,FALSE
76J1073,2378,FALSE,FALSE
76J1077,2379,FALSE,FALSE
76J1078,2380,FALSE,FALSE
76J1079,2381,TRUE,TRUE
76J1080,2382,FALSE,FALSE
76J1081,2383,FALSE,FALSE
76J1084,2384,TRUE,TRUE
76J1085,2385,FALSE,FALSE
76J1086,2386,FALSE,FALSE
76J1087,2387,FALSE,FALSE
76J1088,2388,FALSE,FALSE
76J1089,2389,FALSE,FALSE
76J1091,2390,FALSE,FALSE
76J1092,2391,FALSE,FALSE
83J0055,2392,FALSE,FALSE
83J0059,2393,FALSE,FALSE
83J0059A,2394,FALSE,FALSE
83J0061,2395,FALSE,FALSE
83J0061A,2396,FALSE,FALSE
83J0062,2397,FALSE,FALSE
83j0063,2398,FALSE,FALSE
83J0064,2399,FALSE,FALSE
83J0065,2400,TRUE,TRUE
83J0068,2401,FALSE,FALSE
83J0069,2402,TRUE,TRUE
83J0072,2403,FALSE,FALSE
83J0073,2404,TRUE,TRUE
83J0073A,2405,FALSE,FALSE
83J0074,2406,FALSE,FALSE
83j0085,2407,FALSE,FALSE
83j0089,2408,FALSE,FALSE
83j0091,2409,FALSE,FALSE
83j0092,2410,FALSE,FALSE
83j0093,2411,FALSE,FALSE
83j0094,2412,FALSE,FALSE
83j0099,2413,FALSE,FALSE
83J0100,2414,FALSE,FALSE
83J0181,2415,FALSE,FALSE
83J0182,2416,TRUE,TRUE
83J0183,2417,FALSE,FALSE
83J0184,2418,TRUE,TRUE
83J0185,2419,FALSE,FALSE
83J0186,2420,FALSE,FALSE
83J0187,2421,TRUE,TRUE
83J0192,2422,TRUE,TRUE
83J0193,2423,FALSE,FALSE
83J0194,2424,FALSE,FALSE
83J0195,2425,FALSE,FALSE
83J0196,2426,FALSE,FALSE
83J0197,2427,FALSE,FALSE
83J0198,2428,TRUE,TRUE
83J0199,2429,FALSE,FALSE
83J0200,2430,FALSE,FALSE
83J0201,2431,TRUE,TRUE
83J0202,2432,FALSE,FALSE
83J0203,2433,FALSE,FALSE
83J0204,2434,TRUE,TRUE
83J0205,2435,FALSE,FALSE
83J0206,2436,FALSE,FALSE
83J0207,2437,FALSE,FALSE
83J0208,2438,TRUE,TRUE
83J0209,2439,FALSE,FALSE
83J0210,2440,FALSE,FALSE
83J0211,2441,FALSE,FALSE
83J0212,2442,TRUE,TRUE
83J0213,2443,FALSE,FALSE
83J0214,2444,TRUE,TRUE
83J0215,2445,FALSE,FALSE
83J0216,2446,FALSE,FALSE
83J0217,2447,FALSE,FALSE
83J0218,2448,FALSE,FALSE
83J0219,2449,TRUE,TRUE
83J0220,2450,FALSE,FALSE
83J0221,2451,FALSE,FALSE
83J0222,2452,FALSE,FALSE
83J0223,2453,FALSE,FALSE
83J0224,2454,FALSE,FALSE
83J0225,2455,FALSE,FALSE
83J0226,2456,TRUE,TRUE
83J0227,2457,FALSE,FALSE
83J0228,2458,TRUE,TRUE
83J0229,2459,FALSE,FALSE
83J0230,2460,FALSE,FALSE
83J0231,2461,TRUE,TRUE
83J0232,2462,FALSE,FALSE
83J0233,2463,FALSE,FALSE
83J0234,2464,FALSE,FALSE
83J0235,2465,FALSE,FALSE
83J0236,2466,FALSE,FALSE
83J0238,2467,TRUE,TRUE
83J0239,2468,FALSE,FALSE
83J0242,2469,FALSE,FALSE
83J0243,2470,FALSE,FALSE
83J0244,2471,TRUE,TRUE
83J0245,2472,FALSE,FALSE
83J0246,2473,FALSE,FALSE
83J0247,2474,FALSE,FALSE
83J0248,2475,FALSE,FALSE
83J0249,2476,TRUE,TRUE
83J0250,2477,FALSE,FALSE
83J0253,2478,TRUE,TRUE
83J0262,2479,FALSE,FALSE
83J0265,2480,TRUE,TRUE
83J0266,2481,TRUE,FALSE
83J0267,2482,FALSE,FALSE
83J0274,2483,FALSE,FALSE
83J0275,2484,TRUE,TRUE
83J0276,2485,FALSE,FALSE
83J0277,2486,TRUE,TRUE
83J0278,2487,FALSE,FALSE
83J0279,2488,TRUE,TRUE
83J0280,2489,TRUE,TRUE
83J0281,2490,FALSE,FALSE
83J0282,2491,TRUE,TRUE
83J0283,2492,FALSE,FALSE
83J0284,2493,TRUE,TRUE
83J0285,2494,FALSE,FALSE
83J0286,2495,FALSE,FALSE
83J0287,2496,FALSE,FALSE
83J0288,2497,TRUE,TRUE
83J0288A,2498,FALSE,FALSE
83J0289,2499,FALSE,FALSE
83J0290,2500,TRUE,TRUE
83J0291,2501,FALSE,FALSE
83J0292,2502,TRUE,TRUE
83J0293,2503,TRUE,TRUE
83J0294,2504,FALSE,FALSE
83J0295,2505,TRUE,TRUE
83J0297,2506,TRUE,TRUE
83J0300,2507,FALSE,FALSE
83J0301,2508,FALSE,FALSE
83J0302,2509,TRUE,TRUE
83J0303,2510,TRUE,TRUE
83J0305,2511,TRUE,TRUE
83J0308,2512,FALSE,FALSE
83J0309,2513,FALSE,FALSE
83J0310,2514,TRUE,TRUE
83J0313,2515,FALSE,FALSE
83J0314,2516,FALSE,FALSE
83J0315,2517,TRUE,TRUE
83J0316,2518,FALSE,FALSE
83J0318,2519,FALSE,FALSE
83J0319,2520,FALSE,FALSE
83J0320,2521,TRUE,TRUE
83J0322,2522,FALSE,FALSE
83J0323,2523,FALSE,FALSE
83J0324,2524,TRUE,TRUE
83J0326,2525,FALSE,FALSE
83J0326A,2526,FALSE,FALSE
83J0327,2527,TRUE,TRUE
83J0328,2528,TRUE,TRUE
83J0351,2529,FALSE,FALSE
83J0352,2530,FALSE,FALSE
83J0353,2531,FALSE,FALSE
83J0354,2532,FALSE,FALSE
83J0354A,2533,FALSE,FALSE
83J0355,2534,FALSE,FALSE
83J0356,2535,TRUE,TRUE
83J0358,2536,FALSE,FALSE
83J0360,2537,TRUE,TRUE
83J0361,2538,TRUE,TRUE
83J0362,2539,FALSE,FALSE
83J0363,2540,FALSE,FALSE
83J0364,2541,FALSE,FALSE
83J0365,2542,FALSE,FALSE
83J0366,2543,FALSE,FALSE
83J0367,2544,TRUE,TRUE
83J0368,2545,TRUE,TRUE
83J0369,2546,FALSE,FALSE
83J0371,2547,TRUE,TRUE
83J0373,2548,FALSE,FALSE
83J0374,2549,FALSE,FALSE
83J0375,2550,FALSE,FALSE
83J0378,2551,FALSE,FALSE
83J0379,2552,FALSE,FALSE
83J0383,2553,TRUE,TRUE
83J0388,2554,FALSE,FALSE
83J0389,2555,FALSE,FALSE
83J0389A,2556,FALSE,FALSE
83J0392,2557,FALSE,FALSE
83J0393,2558,TRUE,TRUE
83J0413,2559,FALSE,FALSE
83J0414,2560,FALSE,FALSE
83J0417,2561,FALSE,FALSE
83J0418,2562,FALSE,FALSE
83J0419,2563,FALSE,FALSE
83J0422,2564,FALSE,FALSE
83J0427,2565,FALSE,FALSE
83J0429,2566,FALSE,FALSE
83J0435,2567,TRUE,TRUE
83J0438,2568,FALSE,FALSE
83J0439,2569,FALSE,FALSE
83J0453,2570,FALSE,FALSE
83J0461,2571,FALSE,FALSE
83J0465,2572,FALSE,FALSE
83J0466,2573,FALSE,FALSE
83J0467,2574,TRUE,TRUE
83J0468,2575,TRUE,TRUE
83J0469,2576,FALSE,FALSE
83J0471,2577,FALSE,FALSE
83J0473,2578,TRUE,TRUE
83J0474,2579,FALSE,FALSE
83J0475,2580,FALSE,FALSE
83J0476,2581,FALSE,FALSE
83J0477,2582,TRUE,TRUE
83J0478,2583,FALSE,FALSE
83J0479,2584,FALSE,FALSE
83J0480,2585,TRUE,TRUE
83J0481,2586,FALSE,FALSE
83J0482,2587,TRUE,TRUE
83J0483,2588,TRUE,TRUE
83J0484,2589,FALSE,FALSE
83J0485,2590,TRUE,TRUE
83J0487,2591,FALSE,FALSE
83J0489,2592,TRUE,TRUE
83J0490,2593,FALSE,FALSE
83J0491,2594,FALSE,FALSE
83J0493,2595,TRUE,TRUE
83J0494,2596,FALSE,FALSE
83J0495,2597,FALSE,FALSE
83J0496,2598,FALSE,FALSE
83J0500,2599,TRUE,TRUE
83J0501,2600,FALSE,FALSE
83J0502,2601,FALSE,FALSE
83J0503,2602,TRUE,TRUE
83J0504,2603,FALSE,FALSE
83J0505,2604,FALSE,FALSE
83J0506,2605,FALSE,FALSE
83J0508,2606,TRUE,TRUE
83J0509,2607,FALSE,FALSE
83J0512,2608,FALSE,FALSE
83J0513,2609,FALSE,FALSE
83J0514,2610,FALSE,FALSE
83J0514A,2611,FALSE,FALSE
83J0523,2612,TRUE,TRUE
83J0552,2613,FALSE,FALSE
83J0552A,2614,FALSE,FALSE
83J0553,2615,FALSE,FALSE
83J0554,2616,FALSE,FALSE
83J0556,2617,FALSE,FALSE
83J0560,2618,FALSE,FALSE
83J0561,2619,FALSE,FALSE
83J0564,2620,FALSE,FALSE
85J0001,2621,FALSE,FALSE
85J0002,2622,FALSE,FALSE
85J0003,2623,FALSE,FALSE
85J0004,2624,FALSE,FALSE
85J0005,2625,TRUE,TRUE
85J0006,2626,FALSE,FALSE
85J0007,2627,FALSE,FALSE
85J0008,2628,FALSE,FALSE
85J0010,2629,TRUE,TRUE
85J0012,2630,FALSE,FALSE
85J0013,2631,FALSE,FALSE
85J0016,2632,FALSE,FALSE
85J0021,2633,FALSE,FALSE
85J0023,2634,TRUE,TRUE
85J0025,2635,FALSE,FALSE
85J0026,2636,FALSE,FALSE
85J0027,2637,FALSE,FALSE
85J0028,2638,FALSE,FALSE
85J0029,2639,FALSE,FALSE
85J0030,2640,FALSE,FALSE
85J0033,2641,FALSE,FALSE
85J0034,2642,FALSE,FALSE
85J0035,2643,FALSE,FALSE
85J0036,2644,TRUE,TRUE
85J0037,2645,FALSE,FALSE
85J0038,2646,FALSE,FALSE
85J0039,2647,FALSE,FALSE
85J0040,2648,FALSE,FALSE
85J0041,2649,FALSE,FALSE
85J0042,2650,FALSE,FALSE
85J0043,2651,FALSE,FALSE
85J0044,2652,TRUE,TRUE
85J0045,2653,FALSE,FALSE
85J0047,2654,FALSE,FALSE
85J0048,2655,FALSE,FALSE
85J0049,2656,FALSE,FALSE
85J0050,2657,FALSE,FALSE
85J0051,2658,FALSE,FALSE
85J0052,2659,TRUE,TRUE
85J0053,2660,FALSE,FALSE
85J0054,2661,FALSE,FALSE
85J0055,2662,FALSE,FALSE
85J0056,2663,FALSE,FALSE
85J0057,2664,FALSE,FALSE
85J0058,2665,FALSE,FALSE
85J0059,2666,FALSE,FALSE
85J0060,2667,FALSE,FALSE
85J0061,2668,FALSE,FALSE
85J0061A,2669,FALSE,FALSE
85J0063,2670,FALSE,FALSE
85J0065,2671,FALSE,FALSE
85J0066,2672,TRUE,TRUE
85J0067,2673,FALSE,FALSE
85J0069,2674,TRUE,TRUE
85J0069A,2675,FALSE,FALSE
85J0071,2676,TRUE,TRUE
85J0073,2677,FALSE,FALSE
85J0075,2678,FALSE,FALSE
85J0076,2679,FALSE,FALSE
85J0077,2680,FALSE,FALSE
85J0078,2681,FALSE,FALSE
85J0081,2682,FALSE,FALSE
85J0082,2683,FALSE,FALSE
85J0083,2684,FALSE,FALSE
85J0084,2685,TRUE,TRUE
85J0086,2686,FALSE,FALSE
85J0087,2687,FALSE,FALSE
85J0088,2688,FALSE,FALSE
85J0091,2689,FALSE,FALSE
85J0092,2690,FALSE,FALSE
85J0093,2691,FALSE,FALSE
85J0094,2692,FALSE,FALSE
85J0095,2693,TRUE,TRUE
85J0096,2694,FALSE,FALSE
85J0097,2695,TRUE,TRUE
85J0098,2696,FALSE,FALSE
85J0099,2697,FALSE,FALSE
85J0100,2698,TRUE,TRUE
85J0101,2699,FALSE,FALSE
85J0102,2700,FALSE,FALSE
85J0103,2701,FALSE,FALSE
85J0104,2702,TRUE,TRUE
85J0105,2703,TRUE,TRUE
85J0106,2704,FALSE,FALSE
85J0107,2705,FALSE,FALSE
85J0108,2706,FALSE,FALSE
85J0109,2707,FALSE,FALSE
85J0110,2708,FALSE,FALSE
85J0111,2709,FALSE,FALSE
85J0112,2710,FALSE,FALSE
85J0113,2711,FALSE,FALSE
85J0114,2712,FALSE,FALSE
85J0115,2713,FALSE,FALSE
85J0116,2714,FALSE,FALSE
85J0117,2715,FALSE,FALSE
85J0118,2716,FALSE,FALSE
85J0120,2717,FALSE,FALSE
85J0121,2718,FALSE,FALSE
85J0122,2719,FALSE,FALSE
85J0123,2720,FALSE,FALSE
85J0124,2721,FALSE,FALSE
85J0125,2722,FALSE,FALSE
85J0126,2723,FALSE,FALSE
85J0127,2724,FALSE,FALSE
85J0128,2725,TRUE,TRUE
85J0130,2726,TRUE,TRUE
85J0131,2727,FALSE,FALSE
85J0132,2728,FALSE,FALSE
85J0133,2729,FALSE,FALSE
85J0134,2730,TRUE,TRUE
85J0135,2731,FALSE,FALSE
85J0136,2732,FALSE,FALSE
85J0137,2733,TRUE,TRUE
85J0138,2734,FALSE,FALSE
85J0139,2735,FALSE,FALSE
85J0140,2736,FALSE,FALSE
85J0141,2737,TRUE,TRUE
85J0142,2738,FALSE,FALSE
85J0143,2739,FALSE,FALSE
85J0144,2740,FALSE,FALSE
85J0145,2741,FALSE,FALSE
85J0150,2742,FALSE,FALSE
85J0152,2743,FALSE,FALSE
85J0154,2744,TRUE,TRUE
85J0157,2745,TRUE,TRUE
85J0158,2746,FALSE,FALSE
85J0158A,2747,FALSE,FALSE
85J0159,2748,TRUE,TRUE
85J0161,2749,FALSE,FALSE
85J0166,2750,FALSE,FALSE
85J0168,2751,FALSE,FALSE
85J0171,2752,TRUE,TRUE
85J0173,2753,FALSE,FALSE
85J0177,2754,FALSE,FALSE
85J0178,2755,FALSE,FALSE
85J0184,2756,FALSE,FALSE
85J0186,2757,FALSE,FALSE
85J0187,2758,TRUE,TRUE
85J0188,2759,FALSE,FALSE
85J0189,2760,TRUE,TRUE
85J0194,2761,FALSE,FALSE
85J0197,2762,FALSE,FALSE
85J0202,2763,FALSE,FALSE
85J0203,2764,FALSE,FALSE
85J0208,2765,FALSE,FALSE
85J0220,2766,TRUE,TRUE
85J0221,2767,FALSE,FALSE
85J0222,2768,FALSE,FALSE
85J0225,2769,FALSE,FALSE
85J0227,2770,FALSE,FALSE
85J0234,2771,FALSE,FALSE
85J0235,2772,TRUE,TRUE
85J0236,2773,FALSE,FALSE
85J0236A,2774,FALSE,FALSE
85J0237,2775,FALSE,FALSE
85J0238,2776,FALSE,FALSE
85J0239,2777,FALSE,FALSE
85J0240,2778,FALSE,FALSE
85J0242,2779,TRUE,TRUE
85J0245,2780,FALSE,FALSE
85J0246,2781,TRUE,TRUE
85J0247,2782,FALSE,FALSE
85J0248,2783,FALSE,FALSE
85J0253,2784,FALSE,FALSE
85J0254,2785,FALSE,FALSE
85J0257,2786,FALSE,FALSE
85J0259,2787,FALSE,FALSE
85J0260,2788,FALSE,FALSE
85J0261,2789,FALSE,FALSE
85J0262,2790,TRUE,TRUE
85J0263,2791,FALSE,FALSE
85J0264,2792,FALSE,FALSE
85J0266,2793,FALSE,FALSE
85J0267,2794,FALSE,FALSE
85J0268,2795,FALSE,FALSE
85J0269,2796,TRUE,TRUE
85J0270,2797,FALSE,FALSE
85J0271,2798,FALSE,FALSE
85J0272,2799,FALSE,FALSE
85J0273,2800,TRUE,TRUE
85J0274,2801,FALSE,FALSE
85J0275,2802,FALSE,FALSE
85J0277,2803,FALSE,FALSE
85J0278,2804,FALSE,FALSE
85J0279,2805,FALSE,FALSE
85J0280,2806,FALSE,FALSE
85J0281,2807,FALSE,FALSE
85J0282,2808,FALSE,FALSE
85J0283,2809,FALSE,FALSE
85J0284,2810,TRUE,TRUE
85J0285,2811,FALSE,FALSE
85J0285A,2812,FALSE,FALSE
85J0286,2813,TRUE,TRUE
85J0287,2814,FALSE,FALSE
85J0288,2815,FALSE,FALSE
85J0289,2816,TRUE,TRUE
85J0290,2817,FALSE,FALSE
85J0291,2818,FALSE,FALSE
85J0292,2819,FALSE,FALSE
85J0292A,2820,FALSE,FALSE
85J0294,2821,TRUE,TRUE
85J0295,2822,FALSE,FALSE
85J0296,2823,FALSE,FALSE
85J0297,2824,FALSE,FALSE
85J0298,2825,FALSE,FALSE
85J0299,2826,FALSE,FALSE
85J0304,2827,FALSE,FALSE
85J0305,2828,FALSE,FALSE
85J0306,2829,FALSE,FALSE
85J0319,2830,FALSE,FALSE
85J0320,2831,FALSE,FALSE
85J0321,2832,FALSE,FALSE
85J0322,2833,TRUE,TRUE
85J0323,2834,FALSE,FALSE
85J0324,2835,FALSE,FALSE
85J0325,2836,TRUE,TRUE
85J0327,2837,FALSE,FALSE
85J0331,2838,FALSE,FALSE
85J0332,2839,TRUE,TRUE
85J0334,2840,FALSE,FALSE
85J0335,2841,FALSE,FALSE
85J0337,2842,FALSE,FALSE
85J0338,2843,TRUE,TRUE
85J0339,2844,FALSE,FALSE
85J0339A,2845,FALSE,FALSE
85J0340,2846,FALSE,FALSE
85J0342,2847,TRUE,TRUE
85J0346,2848,FALSE,FALSE
85J0347,2849,FALSE,FALSE
85J0348,2850,FALSE,FALSE
85J0349,2851,FALSE,FALSE
85J0350,2852,FALSE,FALSE
85J0352,2853,FALSE,FALSE
85J0353,2854,FALSE,FALSE
85J0354,2855,FALSE,FALSE
85J0356,2856,FALSE,FALSE
85J0357,2857,FALSE,FALSE
85J0358,2858,FALSE,FALSE
85J0359,2859,FALSE,FALSE
85J0360,2860,FALSE,FALSE
85J0361,2861,TRUE,TRUE
85J0362,2862,FALSE,FALSE
85J0363,2863,FALSE,FALSE
85J0364,2864,FALSE,FALSE
85J0365,2865,FALSE,FALSE
85J0366,2866,FALSE,FALSE
85J0367,2867,FALSE,FALSE
85J0368,2868,FALSE,FALSE
85J0369,2869,FALSE,FALSE
85J0370,2870,FALSE,FALSE
85J0371,2871,TRUE,TRUE
85J0372,2872,TRUE,TRUE
85J0378,2873,FALSE,FALSE
85J0379,2874,FALSE,FALSE
85J0380,2875,FALSE,FALSE
85J0381,2876,TRUE,TRUE
85J0382,2877,FALSE,FALSE
85J0383,2878,TRUE,TRUE
85J0384,2879,FALSE,FALSE
85J0385,2880,FALSE,FALSE
85J0386,2881,FALSE,FALSE
85J0387,2882,TRUE,TRUE
85J0388,2883,FALSE,FALSE
85J0389,2884,FALSE,FALSE
85J0390,2885,TRUE,TRUE
85J0391,2886,FALSE,FALSE
85J0392,2887,FALSE,FALSE
85J0393,2888,FALSE,FALSE
85J0394,2889,FALSE,FALSE
85J0395,2890,FALSE,FALSE
85J0396,2891,FALSE,FALSE
85J0397,2892,FALSE,FALSE
85J0398,2893,FALSE,FALSE
85J0399,2894,FALSE,FALSE
85J0400,2895,TRUE,TRUE
85J0421,2896,FALSE,FALSE
85J0423,2897,TRUE,TRUE
85J0439,2898,FALSE,FALSE
85J0440,2899,FALSE,FALSE
85J0446,2900,FALSE,FALSE
85J0447,2901,FALSE,FALSE
85J0448,2902,FALSE,FALSE
85J0449,2903,TRUE,TRUE
85J0450,2904,FALSE,FALSE
85J0451,2905,FALSE,FALSE
85J0452,2906,FALSE,FALSE
85J0453,2907,FALSE,FALSE
85J0455,2908,FALSE,FALSE
85J0457,2909,FALSE,FALSE
85J0458,2910,FALSE,FALSE
85J0460,2911,FALSE,FALSE
85J0461,2912,TRUE,TRUE
85J0462,2913,FALSE,FALSE
85J0463,2914,FALSE,FALSE
85J0464,2915,FALSE,FALSE
85J0465,2916,TRUE,TRUE
85J0467,2917,FALSE,FALSE
85J0472,2918,FALSE,FALSE
85J0474,2919,FALSE,FALSE
85J0475,2920,FALSE,FALSE
85J0490,2921,FALSE,FALSE
85J0498,2922,FALSE,FALSE
85J0500,2923,TRUE,TRUE
85J0511,2924,FALSE,FALSE
85J0516,2925,FALSE,FALSE
85J0517,2926,FALSE,FALSE
85J0518,2927,FALSE,FALSE
85J0519,2928,FALSE,FALSE
85J0523,2929,FALSE,FALSE
85J0524,2930,FALSE,FALSE
85J0525,2931,TRUE,TRUE
85J0527,2932,FALSE,FALSE
85J0529,2933,FALSE,FALSE
85J0530,2934,FALSE,FALSE
85J0531,2935,TRUE,TRUE
85J0532,2936,FALSE,FALSE
85J0536,2937,FALSE,FALSE
85J0537,2938,FALSE,FALSE
85J0538,2939,FALSE,FALSE
85J0542,2940,TRUE,TRUE
85J0545,2941,FALSE,FALSE
85J0546,2942,FALSE,FALSE
85J0552,2943,FALSE,FALSE
85J0552A,2944,FALSE,FALSE
85J0555,2945,FALSE,FALSE
85J0555A,2946,FALSE,FALSE
85J0557,2947,FALSE,FALSE
85J0558,2948,FALSE,FALSE
85J0558A,2949,FALSE,FALSE
85J0560,2950,TRUE,TRUE
85J0562,2951,FALSE,FALSE
85J0563,2952,FALSE,FALSE
85J0565,2953,TRUE,TRUE
85J0567,2954,FALSE,FALSE
85J0569,2955,FALSE,FALSE
85J0570,2956,FALSE,FALSE
85J0571,2957,TRUE,TRUE
85J0572,2958,FALSE,FALSE
85J0573,2959,FALSE,FALSE
85J0574,2960,FALSE,FALSE
85J0575,2961,TRUE,TRUE
85J0577,2962,FALSE,FALSE
85J0581,2963,FALSE,FALSE
85J0585,2964,FALSE,FALSE
85J0586,2965,FALSE,FALSE
85J0592,2966,FALSE,FALSE
85J0600,2967,FALSE,FALSE
85J0601,2968,FALSE,FALSE
85J0601A,2969,FALSE,FALSE
85J0604,2970,TRUE,TRUE
85J0605,2971,FALSE,FALSE
85J0605A,2972,FALSE,FALSE
85J0608,2973,FALSE,FALSE
85J0610,2974,FALSE,FALSE
85J0613,2975,FALSE,FALSE
85J0615,2976,TRUE,TRUE
85J0618,2977,FALSE,FALSE
85J0622,2978,TRUE,TRUE
85J0625,2979,FALSE,FALSE
85J0626,2980,FALSE,FALSE
85J0629,2981,FALSE,FALSE
85J0631,2982,FALSE,FALSE
85J0634,2983,TRUE,TRUE
85J0635,2984,TRUE,TRUE
85J0636,2985,FALSE,FALSE
85J0637,2986,FALSE,FALSE
85J0638,2987,TRUE,TRUE
85J0639,2988,FALSE,FALSE
85J0648,2989,FALSE,FALSE
85J0651,2990,FALSE,FALSE
85J0657,2991,TRUE,TRUE
85J0666,2992,FALSE,FALSE
85J0668,2993,FALSE,FALSE
85J0673,2994,FALSE,FALSE
85J0677,2995,FALSE,FALSE
85J0679,2996,FALSE,FALSE
85J0680,2997,FALSE,FALSE
85J0682,2998,TRUE,TRUE
85J0684,2999,FALSE,FALSE
85J0685,3000,TRUE,TRUE
85J0686,3001,FALSE,FALSE
85J0687,3002,FALSE,FALSE
85J0688,3003,FALSE,FALSE
85J0689,3004,TRUE,TRUE
85J0690,3005,TRUE,TRUE
85J0690A,3006,FALSE,FALSE
85J0693,3007,FALSE,FALSE
85J0694,3008,FALSE,FALSE
85J0695,3009,TRUE,TRUE
85J0696,3010,FALSE,FALSE
85J0697,3011,FALSE,FALSE
85J0698,3012,FALSE,FALSE
85J0699,3013,TRUE,TRUE
85J0700,3014,TRUE,TRUE
85J0701,3015,FALSE,FALSE
85J0705,3016,FALSE,FALSE
85J0706,3017,FALSE,FALSE
85J0707,3018,FALSE,FALSE
85J0710,3019,FALSE,FALSE
85J0712,3020,FALSE,FALSE
85J0715,3021,FALSE,FALSE
85J0717,3022,TRUE,TRUE
85J0718,3023,FALSE,FALSE
85J0719,3024,TRUE,TRUE
85J0720,3025,FALSE,FALSE
85J0721,3026,FALSE,FALSE
85J0722,3027,FALSE,FALSE
85J0723,3028,FALSE,FALSE
85J0726,3029,FALSE,FALSE
85J0727,3030,FALSE,FALSE
85J0729,3031,FALSE,FALSE
85J0729A,3032,FALSE,FALSE
85J0732,3033,FALSE,FALSE
85J0735,3034,TRUE,TRUE
85J0736,3035,FALSE,FALSE
85J0737,3036,FALSE,FALSE
85J0742,3037,TRUE,TRUE
85J0743,3038,FALSE,FALSE
85J0745,3039,FALSE,FALSE
85J0747,3040,FALSE,FALSE
85J0748,3041,TRUE,TRUE
85J0749,3042,FALSE,FALSE
85J0750,3043,FALSE,FALSE
85J0752,3044,FALSE,FALSE
85J0753,3045,TRUE,TRUE
85J0753A,3046,FALSE,FALSE
85J0754,3047,TRUE,TRUE
85J0755,3048,TRUE,TRUE
85J0757,3049,FALSE,FALSE
85J0758,3050,FALSE,FALSE
85J0759,3051,FALSE,FALSE
85J0760,3052,TRUE,TRUE
85J0762,3053,FALSE,FALSE
85J0765,3054,TRUE,TRUE
85J0766,3055,FALSE,FALSE
85J0768,3056,TRUE,TRUE
85J0771,3057,FALSE,FALSE
85J0772,3058,FALSE,FALSE
85J0774,3059,FALSE,FALSE
85J0775,3060,FALSE,FALSE
85J0788,3061,FALSE,FALSE
85J0789,3062,TRUE,TRUE
